 61 4384.203525 1.185E-26 2.131E-03.04500.060 1593.04830.61-.008700    1 0 0 1 1F2    0 0 0 0 1A1   18F2 99        17F1  2     134332453638 7 1 7   111.0  105.0
 61 4384.207417 3.388E-26 3.092E-03.04600.061 1417.12920.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F2184        16F1  2     334332453638 7 1 7    93.0   99.0
 61 4384.209984 1.824E-25 1.023E-03.04800.067  814.86650.63-.008700    0 1 0 2 1F2    0 0 0 0 1A1   13F1 85        12F2  1     334332453638 7 1 7    81.0   75.0
 61 4384.230283 3.429E-26 6.145E-03.04500.060 1592.35890.61-.008700    1 0 0 1 1F2    0 0 0 0 1A1   18F2 98        17F1  1     234332333638 7 1 7   111.0  105.0
 61 4384.240520 1.010E-28 4.238E-05.04500.059 1778.20460.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   19F1101        18F2  1     134332453638 7 1 7   117.0  111.0
 61 4384.241467 2.094E-24 2.264E-02.04800.065  949.84290.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   13F1132        13F2  1     334332453638 7 1 7    81.0   81.0
 61 4384.242447 3.136E-23 1.760E-01.04800.067  815.00810.63-.008700    0 0 1 1 1F1    0 0 0 0 1A1   13F1 86        12F2  2     234332333638 7 1 7    81.0   75.0
 61 4384.245229 4.940E-27 1.891E-04.04600.063 1251.30180.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F1 95        15F2  2     334332453638 7 1 7    99.0   93.0
 61 4384.248989 3.403E-27 1.511E-03.04500.059 1779.02440.60-.008700    0 2 0 1 1F1    0 0 0 0 1A1   18F1173        18F2  2     134332333638 7 1 7   111.0  111.0
 61 4384.262402 1.988E-28 2.055E-04.04400.058 1974.04100.60-.008700    0 1 0 2 1F2    0 0 0 0 1A1   20F1 98        19F2  1     134332453638 7 1 7   123.0  117.0
 61 4384.268180 4.203E-25 8.636E-04.05300.070  575.25960.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   11F2 78        10F1  2     334332453638 7 1 7    69.0   63.0
 61 4384.272733 1.659E-24 5.950E-03.05300.068  689.87670.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   11F1114        11F2  2     234332333638 7 1 7    69.0   69.0
 61 4384.288961 3.317E-23 2.793E-01.04000.067  814.99310.63-.008700    0 0 1 1 1F1    0 0 0 0 1A1   13E  57        12E   2     234332333638 7 1 7    54.0   50.0
 61 4384.299577 2.343E-27 4.439E-04.04600.060 1592.35890.61-.008700    1 1 0 0 1E     0 0 0 0 1A1   17F2166        17F1  1     134332453638 7 1 7   105.0  105.0
 61 4384.300566 5.044E-24 3.277E-02.04900.065  950.15370.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   13A2 45        13A1  1     334332453638 7 1 7   135.0  135.0
 61 4384.306118 2.503E-28 2.915E-03.04500.057 2398.61720.58-.008700    0 0 1 1 1F1    0 0 0 0 1A1   21E 134        21E   2     133332453637 7 1 7    86.0   86.0
 61 4384.322273 1.056E-28 3.151E-04.04600.058 2181.82080.59-.008700    0 1 1 0 1F2    0 0 0 0 1A1   19F1247        20F2  2     133332453637 7 1 7   117.0  123.0
 61 4384.332742 4.352E-27 4.569E-03.05970.058 1977.17920.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F1 99        19F2  5     134332453627 7 1 7   123.0  117.0
 61 4384.337300 1.295E-21 1.088E+00.05970.077  219.91340.72-.008340    1 0 0 1 1F2    0 0 0 0 1A1    7E  36         6E   1     466333453627 1 1 1    30.0   26.0
 61 4384.338115 1.095E-27 8.883E-03.05970.057 2397.80660.58-.008700    0 1 1 0 1F2    0 0 0 0 1A1   20F2262        21F1  3     333332453627 7 1 7   123.0  129.0
 61 4384.341697 1.394E-25 6.905E-04.05970.068  690.03960.64-.008700    0 1 0 2 1F2    0 0 0 0 1A1   12E  55        11E   2     234332333627 7 1 7    50.0   46.0
 61 4384.343680 5.441E-25 1.118E-03.05970.070  575.18410.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   11F2 78        10F1  1     334332453627 7 1 7    69.0   63.0
 61 4384.349629 4.824E-26 5.309E-02.04500.058 1976.57420.60-.008700    0 2 0 1 1F1    0 0 0 0 1A1   19F2184        19F1  4     134332453638 7 1 7   117.0  117.0
 61 4384.355961 4.502E-28 8.592E-05.04600.060 1593.87830.61-.008700    0 2 0 1 1F2    0 0 0 0 1A1   17F1168        17F2  3     134332453638 7 1 7   105.0  105.0
 61 4384.360158 4.059E-26 1.340E-04.04800.068  689.95670.64-.008700    0 1 0 2 1F2    0 0 0 0 1A1   12F2 83        11F1  2     234332333638 7 1 7    75.0   69.0
 61 4384.367142 2.221E-27 2.033E-04.06460.061 1417.75280.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F1188        16F2  3     334332453627 7 1 7    93.0   99.0
 61 4384.370182 5.652E-23 3.166E-02.06460.078  219.93670.70-.003700    1 0 0 1 1F2    0 0 0 0 1A1    7F1 56         6F2  2     334332453627 7 1 7    45.0   39.0
 61 4384.374880 2.346E-21 7.884E-01.06460.079  219.91970.78-.003690    1 0 0 1 1F2    0 0 0 0 1A1    7A1 18         6A2  1     466333453627 1 1 1    75.0   65.0
 61 4384.377336 2.149E-26 1.662E-01.06460.057 2397.82910.58-.008700    1 1 0 0 1E     0 0 0 0 1A1   21F1203        21F2  2     133332453627 7 1 7   129.0  129.0
 61 4384.384029 9.536E-25 5.349E-03.06460.067  814.86650.63-.008700    0 0 1 1 1F1    0 0 0 0 1A1   13F1 86        12F2  1     234332333627 7 1 7    81.0   75.0
 61 4384.385318 6.441E-24 2.811E-03.05740.078  104.77990.72-.008700    0 2 0 1 1F2    0 0 0 0 1A1    5F1 46         4F2  1     434332453627 7 1 7    33.0   27.0
 61 4384.391982 1.750E-21 9.801E-01.05740.083  219.91490.78-.012990    1 0 0 1 1F2    0 0 0 0 1A1    7F1 56         6F2  1     463333453627 1 1 1    45.0   39.0
 61 4384.395586 2.829E-27 1.085E-04.05740.063 1251.59050.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F2 98        15F1  2     134332453627 7 1 7    99.0   93.0
 61 4384.398168 8.674E-27 6.992E-04.05740.061 1416.55400.61-.008700    1 0 0 1 1F2    0 0 0 0 1A1   17F2 96        16F1  1     134332453627 7 1 7   105.0   99.0
 61 4384.402239 1.306E-26 1.056E-03.05740.061 1417.11980.61-.008700    0 1 0 2 1F2    0 0 0 0 1A1   17F1 97        16F2  1     134332453627 7 1 7   105.0   99.0
 61 4384.404273 3.188E-26 1.393E-03.05740.063 1251.80710.62-.008700    0 1 1 0 1F2    0 0 0 0 1A1   14F2169        15F1  3     334332453627 7 1 7    87.0   93.0
 61 4384.407647 4.487E-25 4.530E-03.04700.065  950.48720.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F1 87        13F2  3     134332333638 7 1 7    87.0   81.0
 61 4384.411863 1.047E-24 4.000E-02.04600.063 1250.83700.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F1 94        15F2  1     234332333638 7 1 7    99.0   93.0
 61 4384.414105 1.591E-25 4.811E-02.03800.060 1593.04460.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16E 136        17E   1     134332333638 7 1 7    66.0   70.0
 61 4384.437134 1.815E-27 1.982E-03.04500.058 1975.01230.60-.008700    0 0 1 1 1F1    0 0 0 0 1A1   19F1185        19F2  2     134332453638 7 1 7   117.0  117.0
 61 4384.440950 1.023E-26 1.126E-02.04500.058 1976.65030.60-.008700    0 0 1 1 1F1    0 0 0 0 1A1   19F1186        19F2  4     134332453638 7 1 7   117.0  117.0
 61 4384.441914 4.456E-24 1.597E-02.05300.068  689.70750.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   11F1114        11F2  1     234332333638 7 1 7    69.0   69.0
 61 4384.457815 1.771E-25 3.571E-02.04600.060 1593.04830.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F2206        17F1  2     334332453638 7 1 7    99.0  105.0
 61 4384.462877 1.012E-25 1.814E-02.04500.060 1592.35940.61-.008700    1 0 0 1 1F2    0 0 0 0 1A1   18F1 95        17F2  1     134332453638 7 1 7   111.0  105.0
 61 4384.464582 6.876E-27 1.310E-03.04600.060 1593.52290.61-.008700    0 2 0 1 1F2    0 0 0 0 1A1   17F2167        17F1  3     134332453638 7 1 7   105.0  105.0
 61 4384.470887 1.227E-24 4.688E-02.04600.063 1250.83610.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F2 96        15F1  1     234332333638 7 1 7    99.0   93.0
 61 4384.477468 4.234E-24 9.761E-02.04700.063 1252.00200.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16A2 33        15A1  1     134332453638 7 1 7   165.0  155.0
 61 4384.478012 2.125E-28 6.007E-04.04600.058 2180.95040.59-.008700    0 0 1 1 1F1    0 0 0 0 1A1   20F1192        20F2  1     133332333637 7 1 7   123.0  123.0
 61 4384.479228 2.361E-28 6.449E-04.04600.058 2183.68460.59-.008700    1 0 0 1 1F2    0 0 0 0 1A1   21F2102        20F1  5     133332453637 7 1 7   129.0  123.0
 61 4384.495148 3.572E-26 1.768E-04.04000.068  689.88610.64-.008700    0 1 0 2 1F2    0 0 0 0 1A1   12E  55        11E   1     234332333638 7 1 7    50.0   46.0
 61 4384.502674 4.157E-27 1.191E-02.04600.058 2183.71830.59-.008700    0 2 0 1 1F1    0 0 0 0 1A1   20F1193        20F2  5     133332453637 7 1 7   123.0  123.0
 61 4384.514395 9.932E-28 8.057E-03.04500.057 2397.82910.58-.008700    0 1 1 0 1F2    0 0 0 0 1A1   20F1259        21F2  2     333332453637 7 1 7   123.0  129.0
 61 4384.524536 2.126E-27 2.222E-03.04400.058 1976.24190.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F2100        19F1  3     134332453638 7 1 7   123.0  117.0
 61 4384.527841 3.465E-25 4.444E-02.03800.061 1416.55430.61-.008700    0 2 0 1 1F2    0 0 0 0 1A1   16E 106        16E   1     134332453638 7 1 7    66.0   66.0
 61 4384.532573 3.738E-26 3.411E-03.04600.061 1417.11980.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F1187        16F2  1     134332333638 7 1 7    93.0   99.0
 61 4384.544267 1.883E-28 5.323E-04.04600.058 2180.95390.59-.008700    0 0 1 1 1F1    0 0 0 0 1A1   20F2193        20F1  2     133332333637 7 1 7   123.0  123.0
 61 4384.547415 2.241E-24 9.781E-02.04700.063 1251.64660.62-.008700    0 1 1 0 1F2    0 0 0 0 1A1   14F1168        15F2  3     334332453638 7 1 7    87.0   93.0
 61 4384.555401 1.723E-25 4.628E-02.04600.059 1780.70700.60-.008700    0 2 0 1 1F2    0 0 0 0 1A1   18A1 60        18A2  2     134332453638 7 1 7   185.0  185.0
 61 4384.558065 8.242E-25 8.316E-03.04700.065  950.33680.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F1 87        13F2  2     134332333638 7 1 7    87.0   81.0
 61 4384.561296 9.673E-27 4.331E-03.04500.059 1780.72900.60-.008700    1 1 0 0 1E     0 0 0 0 1A1   18F1174        18F2  5     134332453638 7 1 7   111.0  111.0
 61 4384.574579 1.840E-26 7.514E-02.04600.058 2182.99000.59-.008700    1 0 0 1 1F2    0 0 0 0 1A1   21E  67        20E   3     133332453637 7 1 7    86.0   82.0
 61 4384.589371 1.771E-24 6.806E-02.04600.063 1252.02760.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F2 99        15F1  4     134332453638 7 1 7    99.0   93.0
 61 4384.600342 5.239E-27 4.791E-04.04600.061 1417.51970.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F1188        16F2  2     334332453638 7 1 7    93.0   99.0
 61 4384.603035 6.178E-28 3.889E-04.03800.059 1778.20430.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   19E  66        18E   1     134332453638 7 1 7    78.0   74.0
 61 4384.606782 3.489E-26 2.004E-03.03800.063 1251.30760.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16E  64        15E   1     234332333638 7 1 7    66.0   62.0
 61 4384.611627 3.915E-27 1.291E-05.04800.068  689.70520.64-.008700    0 1 0 2 1F2    0 0 0 0 1A1   12F2 83        11F1  1     234332333638 7 1 7    75.0   69.0
 61 4384.616274 9.660E-26 1.177E-02.03800.061 1418.11850.61-.008700    0 0 0 3 1F1    0 0 0 0 1A1   17E  64        16E   3     134332453638 7 1 7    70.0   66.0
 61 4384.620873 2.379E-24 1.038E-01.04700.063 1251.59050.62-.008700    0 1 1 0 1F2    0 0 0 0 1A1   14F2169        15F1  2     334332453638 7 1 7    87.0   93.0
 61 4384.623169 7.110E-27 1.284E-03.04500.060 1593.87830.61-.008700    0 0 1 1 1F2    0 0 0 0 1A1   18F1 96        17F2  3     134332453638 7 1 7   111.0  105.0
 61 4384.633265 7.810E-26 6.565E-04.04000.067  814.64880.63-.008700    0 0 1 1 1F1    0 0 0 0 1A1   13E  57        12E   1     234332333638 7 1 7    54.0   50.0
 61 4384.634444 1.901E-26 8.076E-03.04500.059 1780.72900.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   19F1102        18F2  5     134332453638 7 1 7   117.0  111.0
 61 4384.664593 1.012E-26 1.388E-03.03800.061 1417.49930.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15E 124        16E   2     334332453638 7 1 7    62.0   66.0
 61 4384.672545 3.219E-27 6.135E-04.04600.060 1593.56160.61-.008700    0 2 0 1 1F2    0 0 0 0 1A1   17F1168        17F2  2     134332453638 7 1 7   105.0  105.0
 61 4384.681928 3.105E-26 3.412E-02.04500.058 1976.24190.60-.008700    0 2 0 1 1F1    0 0 0 0 1A1   19F2184        19F1  3     134332453638 7 1 7   117.0  117.0
 61 4384.694566 1.654E-25 9.254E-05.06500.079   62.87680.73-.008700    0 2 0 1 1F2    0 0 0 0 1A1    3F1 38         3F2  1     334332453638 7 1 7    21.0   21.0
 61 4384.696800 8.696E-27 9.104E-03.04400.058 1976.57420.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F2101        19F1  4     134332453638 7 1 7   123.0  117.0
 61 4384.696934 1.511E-24 3.037E-01.04600.060 1592.35940.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F1202        17F2  1     334332453638 7 1 7    99.0  105.0
 61 4384.709632 1.794E-26 2.956E-02.03800.058 1976.19960.60-.008700    0 2 0 1 1F1    0 0 0 0 1A1   19E 123        19E   2     134332453638 7 1 7    78.0   78.0
 61 4384.710029 6.467E-27 2.471E-04.04600.063 1250.83700.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F1 95        15F2  1     334332453638 7 1 7    99.0   93.0
 61 4384.716300 2.749E-24 1.940E-03.05600.075  293.16440.70-.008700    0 0 1 1 1F1    0 0 0 0 1A1    8F1 58         7F2  2     434332453638 7 1 7    51.0   45.0
 61 4384.721635 1.486E-26 6.655E-03.04500.059 1780.74740.60-.008700    1 1 0 0 1E     0 0 0 0 1A1   18F2178        18F1  4     134332453638 7 1 7   111.0  111.0
 61 4384.724261 1.282E-24 2.576E-01.04600.060 1592.35890.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F2205        17F1  1     334332453638 7 1 7    99.0  105.0
 61 4384.727216 5.859E-24 3.836E-03.05600.078  104.77600.72-.008700    0 2 0 1 1F2    0 0 0 0 1A1    5E  31         4E   1     334332453638 7 1 7    22.0   18.0
 61 4384.733403 7.567E-27 2.891E-04.04600.063 1250.83610.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F2 97        15F1  1     334332453638 7 1 7    99.0   93.0
 61 4384.734799 1.367E-27 1.436E-03.04400.058 1977.21470.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F2102        19F1  5     134332453638 7 1 7   123.0  117.0
 61 4384.754300 1.018E-24 7.182E-04.05600.075  293.12640.70-.008700    0 0 1 1 1F1    0 0 0 0 1A1    8F1 58         7F2  1     434332453638 7 1 7    51.0   45.0
 61 4384.764759 1.737E-25 1.754E-03.04700.065  950.52220.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F2 88        13F1  4     234332333638 7 1 7    87.0   81.0
 61 4384.767788 1.071E-24 2.411E-03.05300.070  575.28520.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   10F1102        10F2  3     234332333638 7 1 7    63.0   63.0
 61 4384.782517 3.131E-26 2.850E-03.04600.061 1416.55400.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F2184        16F1  1     334332453638 7 1 7    93.0   99.0
 61 4384.800035 3.835E-28 4.027E-04.04400.058 1977.17920.60-.008700    0 0 0 3 1F2    0 0 0 0 1A1   20F1100        19F2  5     134332453638 7 1 7   123.0  117.0
 61 4384.809876 4.508E-25 1.731E-02.04600.063 1251.80710.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F2 99        15F1  3     134332453638 7 1 7    99.0   93.0
 61 4384.825000 1.348E-21 4.531E-01.06510.080  219.94510.80-.005130    0 0 1 1 1A1    0 0 0 0 1A1    7A2 20         6A1  1     466333453627 1 1 1    75.0   65.0
 61 4384.833944 1.003E-26 2.036E-03.06510.060 1594.38310.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F2207        17F1  5     334332453627 7 1 7    99.0  105.0
 61 4384.844988 2.553E-25 8.620E-04.04100.070  575.27170.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   10E  70        10E   2     334332453638 7 1 7    42.0   42.0
 61 4384.861086 1.524E-24 2.309E-02.03900.065  950.50490.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14E  59        13E   2     234332333638 7 1 7    58.0   54.0
 61 4384.861647 1.105E-26 1.157E-02.04400.058 1976.65030.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F1 99        19F2  4     134332453638 7 1 7   123.0  117.0
 61 4384.872517 4.300E-24 2.891E-03.06500.083   31.44240.70-.008700    0 2 0 1 1F2    0 0 0 0 1A1    2F1 26         2F2  1     334332453638 7 1 7    15.0   15.0
 61 4384.878027 1.705E-28 4.597E-04.04600.058 2180.95390.59-.008700    0 1 0 2 1F2    0 0 0 0 1A1   21F2101        20F1  2     133332453637 7 1 7   129.0  123.0
 61 4384.880428 1.066E-24 5.741E-03.04100.068  690.03960.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   11E  75        11E   2     234332333638 7 1 7    46.0   46.0
 61 4384.883128 1.409E-24 3.170E-03.05300.070  575.16990.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   10F1102        10F2  2     234332333638 7 1 7    63.0   63.0
 61 4384.892215 9.231E-27 4.023E-04.04700.063 1251.30180.62-.008700    0 1 1 0 1F2    0 0 0 0 1A1   14F1168        15F2  2     334332453638 7 1 7    87.0   93.0
 61 4384.892937 6.112E-26 1.096E-02.04500.060 1592.35890.61-.008700    1 0 0 1 1F2    0 0 0 0 1A1   18F2 99        17F1  1     134332453638 7 1 7   111.0  105.0
 61 4384.903705 1.100E-26 5.122E-02.04500.057 2398.48510.58-.008700    0 2 0 1 1F1    0 0 0 0 1A1   21A1 67        21A2  1     133332453637 7 1 7   215.0  215.0
 61 4384.925481 6.028E-27 3.387E-05.04800.067  815.13150.63-.008700    0 1 0 2 1F2    0 0 0 0 1A1   13F2 85        12F1  3     234332333638 7 1 7    81.0   75.0
 61 4384.929360 2.955E-26 1.323E-02.04500.059 1780.72900.60-.008700    0 2 0 1 1F2    0 0 0 0 1A1   18F1175        18F2  5     134332453638 7 1 7   111.0  111.0
 61 4384.930698 4.250E-26 1.404E-03.03900.065 1096.15690.62-.008700    0 1 1 0 1F1    0 0 0 0 1A1   13E 102        14E   3     334332453638 7 1 7    54.0   58.0
 61 4384.932781 1.576E-23 1.112E-02.05600.075  293.17850.70-.008700    0 0 1 1 1F1    0 0 0 0 1A1    8F2 61         7F1  2     334332453638 7 1 7    51.0   45.0
 61 4384.939266 2.225E-25 4.230E-02.04600.060 1593.04830.61-.008700    0 2 0 1 1F2    0 0 0 0 1A1   17F2167        17F1  2     134332453638 7 1 7   105.0  105.0
 61 4384.939753 2.799E-26 5.047E-03.04500.060 1593.56160.61-.008700    0 0 1 1 1F2    0 0 0 0 1A1   18F1 96        17F2  2     134332453638 7 1 7   111.0  105.0
 61 4384.941256 1.633E-23 7.780E-03.06200.077  157.12780.72-.008700    0 2 0 1 1F2    0 0 0 0 1A1    6F1 50         5F2  1     434332453638 7 1 7    39.0   33.0
 61 4384.943676 6.809E-26 1.368E-02.04600.060 1592.35940.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F1203        17F2  1     334332453638 7 1 7    99.0  105.0
 61 4384.953636 5.782E-26 1.273E-03.04700.065 1096.13290.62-.008700    0 1 1 0 1F1    0 0 0 0 1A1   13F2152        14F1  3     334332453638 7 1 7    81.0   87.0
 61 4384.978144 6.842E-25 2.630E-02.04600.063 1252.04610.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   16F1 96        15F2  4     134332453638 7 1 7    99.0   93.0
 61 4384.978295 7.815E-26 3.493E-02.04500.059 1780.31200.60-.008700    1 1 0 0 1E     0 0 0 0 1A1   18F1174        18F2  4     134332453638 7 1 7   111.0  111.0
 61 4384.980893 2.440E-24 5.015E-03.05300.070  575.28520.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   11F1 81        10F2  3     434332453638 7 1 7    69.0   63.0
 61 4384.982207 3.178E-24 3.207E-02.04700.065  950.30480.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F2 88        13F1  3     234332333638 7 1 7    87.0   81.0
 61 4384.988381 9.839E-25 6.942E-04.05600.075  293.12290.70-.008700    0 0 1 1 1F1    0 0 0 0 1A1    8F2 61         7F1  1     334332453638 7 1 7    51.0   45.0
 61 4384.989597 7.046E-25 3.357E-04.06200.077  157.13880.72-.008700    0 2 0 1 1F2    0 0 0 0 1A1    6F2 51         5F1  2     434332453638 7 1 7    39.0   33.0
 61 4384.992210 2.386E-26 1.517E-02.03800.059 1780.26920.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   19E  67        18E   3     134332453638 7 1 7    78.0   74.0
 61 4385.000242 1.361E-27 1.242E-04.04600.061 1417.11980.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F1188        16F2  1     334332453638 7 1 7    93.0   99.0
 61 4385.002841 1.897E-26 2.974E-02.03800.058 1976.19960.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20E  68        19E   2     134332453638 7 1 7    82.0   78.0
 61 4385.004197 1.010E-23 4.812E-03.06200.077  157.12420.72-.008700    0 2 0 1 1F2    0 0 0 0 1A1    6F2 51         5F1  1     434332453638 7 1 7    39.0   33.0
 61 4385.005400 2.060E-24 4.632E-03.05300.070  575.05250.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   10F1102        10F2  1     434332343638 7 1 7    63.0   63.0
 61 4385.026506 3.450E-25 1.323E-02.04600.063 1251.59050.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F2 99        15F1  2     134332453638 7 1 7    99.0   93.0
 61 4385.029100 1.942E-26 2.030E-02.04400.058 1976.24190.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F2101        19F1  3     134332453638 7 1 7   123.0  117.0
 61 4385.033880 1.762E-24 9.483E-03.04100.068  689.88610.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   11E  75        11E   1     234332333638 7 1 7    46.0   46.0
 61 4385.036272 3.214E-26 5.782E-02.04600.058 2182.71390.59-.008700    0 1 1 0 1F2    0 0 0 0 1A1   19A2 83        20A1  2     333332453637 7 1 7   195.0  205.0
 61 4385.041620 5.684E-27 5.927E-03.04400.058 1975.72490.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F2100        19F1  2     134332453638 7 1 7   123.0  117.0
 61 4385.044314 7.156E-26 2.735E-03.04600.063 1250.83610.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F2 98        15F1  1     234332333638 7 1 7    99.0   93.0
 61 4385.051443 8.036E-27 3.408E-03.04500.059 1780.31200.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   19F1102        18F2  4     134332453638 7 1 7   117.0  111.0
 61 4385.051941 4.081E-25 4.109E-03.04700.065  949.84290.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F1 87        13F2  1     134332333638 7 1 7    87.0   81.0
 61 4385.052571 4.692E-28 1.265E-03.04600.058 2180.95040.59-.008700    0 1 0 2 1F2    0 0 0 0 1A1   21F1102        20F2  1     133332453637 7 1 7   129.0  123.0
 61 4385.064957 8.039E-27 1.204E-05.05600.073  470.85480.65-.008700    0 2 0 1 1F2    0 0 0 0 1A1    9F2 94         9F1  3     334332453638 7 1 7    57.0   57.0
 61 4385.065588 1.560E-24 5.262E-03.04100.070  575.05110.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   10E  70        10E   1     334332453638 7 1 7    42.0   42.0
 61 4385.068731 1.788E-29 7.910E-06.04500.059 1778.20460.60-.008700    0 2 0 1 1F1    0 0 0 0 1A1   18F1173        18F2  1     134332333638 7 1 7   111.0  111.0
 61 4385.069401 2.499E-26 6.808E-02.04600.058 2183.09350.59-.008700    1 0 0 1 1F2    0 0 0 0 1A1   21F1103        20F2  4     133332453637 7 1 7   129.0  123.0
 61 4385.076056 1.058E-27 1.111E-03.04400.058 1977.17920.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F1101        19F2  5     134332453638 7 1 7   123.0  117.0
 61 4385.078298 1.403E-27 6.796E-03.04500.057 2396.79640.58-.008700    0 1 1 0 1F2    0 0 0 0 1A1   20A2 86        21A1  1     333332453637 7 1 7   205.0  215.0
 61 4385.079973 3.134E-25 1.902E-03.04800.067  815.13150.63-.008700    0 2 0 1 1F2    0 0 0 0 1A1   12F2123        12F1  3     134332333638 7 1 7    75.0   75.0
 61 4385.087643 8.445E-24 6.036E-03.05500.077  157.13710.72-.008700    0 2 0 1 1F2    0 0 0 0 1A1    6E  34         5E   1     334332453638 7 1 7    26.0   22.0
 61 4385.090494 2.222E-24 1.059E-03.06200.077  157.13880.72-.008700    0 2 0 1 1F2    0 0 0 0 1A1    6F2 52         5F1  2     334332453638 7 1 7    39.0   33.0
 61 4385.092143 3.533E-26 9.593E-03.03800.060 1594.36690.61-.008700    1 0 0 1 1F2    0 0 0 0 1A1   18E  66        17E   3     134332453638 7 1 7    74.0   70.0
 61 4385.102233 2.482E-25 5.099E-04.05300.070  575.16990.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   11F1 81        10F2  2     134332453638 7 1 7    69.0   63.0
 61 4385.105094 1.964E-23 9.357E-03.06200.077  157.12420.72-.008700    0 2 0 1 1F2    0 0 0 0 1A1    6F2 52         5F1  1     334332453638 7 1 7    39.0   33.0
 61 4385.114657 1.963E-24 2.940E-03.05600.073  470.80510.65-.008700    0 2 0 1 1F2    0 0 0 0 1A1    9F2 94         9F1  2     334332453638 7 1 7    57.0   57.0
 61 4385.119326 4.955E-28 1.016E-05.04700.065 1096.17090.62-.008700    1 1 0 0 1E     0 0 0 0 1A1   14F1138        14F2  4     134332453638 7 1 7    87.0   87.0
 61 4385.124147 1.256E-26 5.337E-03.04500.059 1780.72900.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   19F1103        18F2  5     134332453638 7 1 7   117.0  111.0
 61 4385.124686 3.089E-26 9.500E-04.03900.065 1096.15690.62-.008700    1 1 0 0 1E     0 0 0 0 1A1   14E  94        14E   3     134332453638 7 1 7    58.0   58.0
 61 4385.125057 2.174E-28 5.940E-04.04600.058 2183.68460.59-.008700    0 2 0 1 1F2    0 0 0 0 1A1   21F2103        20F1  5     133332453637 7 1 7   129.0  123.0
